parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom
tmax_cbh_adj:hru_5637:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5637:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5628:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5628:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5628:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5628:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5628:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5628:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5628:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5628:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5628:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5628:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5628:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5628:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5635:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5635:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5635:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5635:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5635:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5635:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5635:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5635:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5635:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5635:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5635:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5635:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5637:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5637:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5637:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5637:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5637:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5637:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5637:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5637:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5637:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5637:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5637:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5637:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5643:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5643:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5643:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5643:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5643:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5643:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5643:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5643:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5643:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5643:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5643:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5643:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5678:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5678:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5678:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5678:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5678:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5678:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5678:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5678:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5678:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5678:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5678:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5678:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5679:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5679:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5679:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5679:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5679:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5679:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5679:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5679:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5679:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5679:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5679:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5679:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5686:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5686:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5686:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5686:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5686:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5686:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5686:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5686:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5686:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5686:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5686:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5686:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5690:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5690:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5690:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5690:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
